views,price,floor,kitchen_area,living_area,total_floors,rooms,ceiling_height,total_area,year_built,latitude,longitude,address,floor_ratio,type_vtorichka,type_novostroyki,balcony_lodzhiya,balcony_balkon,balcony_net,bathroom_sovmeschennyy,bathroom_razdelnyy,bathroom_,house_type_kirpichnyy,house_type_monolitnyy,house_type_monolitno-kirpichnyy,house_type_blochnyy,house_type_panelnyy,house_type_derevyannyy,repair_trebuet_remonta,repair_evro,repair_kosmeticheskiy,repair_dizaynerskiy,repair_neizvestnyy,finishing_neizvestnyy,finishing_predchistovaya,finishing_bez_otdelki,finishing_chistovaya,furniture_net,furniture_kuhnya,furniture_hranenie_odezhdy,furniture_spalnye_mesta,parking_podzemnaya,parking_otkrytaya_vo_dvore,parking_za_shlagbaumom_vo_dvore,parking_nazemnaya_mnogourovnevaya,parking_net,technique_net,technique_stiralnaya_mashina,technique_holodilnik,technique_konditsioner,technique_posudomoechnaya_mashina,technique_vodonagrevatel,price_per_sqm,geometry,Kindergarten,School,Mall,Playground,Theatre,Supermarket,Subway Entrance,Bus Stop,Park,Square,Sports Centre,Hospital,Highway,Parking
317,14500000,4,11.0,,,2.0,3.0,71.0,2018.0,55.73648453,49.20708847,"Республика Татарстан, Казань, Приволжский район, мкр-н Горки-3, мкр-н Экопарк Дубрава, ул. Абубекира Терегулова, 8Б",,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,1,1,0,0,0,204225.35211267605,POINT (49.20708847 55.73648453),1,0,0,27,0,2,0,0,0,0,0,0,213,5
327,5200000,2,5.0,31.0,,2.0,2.5,46.0,1964.0,55.86063315961818,49.102421216857806,"Республика Татарстан (Татарстан), Казань, ул. Дементьева, 35",,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,113043.47826086957,POINT (49.102421216857806 55.86063315961818),3,0,1,5,0,4,0,5,0,0,0,0,147,4
661,7100000,8,8.8,14.0,10.0,1.0,2.7,35.1,2000.0,55.822367,49.115415,"Республика Татарстан (Татарстан), Казань, Ново-Савиновский район, Меридианная ул., 11",0.8,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,202279.20227920226,POINT (49.115415 55.822367),3,2,1,14,0,3,0,0,2,0,0,0,169,4
1850,6300000,5,6.0,29.8,6.0,2.0,2.7,42.2,,55.840624,49.078988,"Республика Татарстан, Казань, ул. Воровского, 21",0.8333333333333334,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,149289.09952606633,POINT (49.078988 55.840624),2,0,0,3,0,3,2,4,2,0,0,0,206,3
846,5500000,3,6.9,,5.0,2.0,2.7,40.1,1994.0,55.71904755,49.09247971,"р-н Приволжский, Республика Татарстан, Казань, Приволжский район, жилой массив Отары, Набережная ул., 2В",0.6,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,1,0,1,137157.1072319202,POINT (49.09247971 55.71904755),0,0,0,0,0,0,0,0,0,0,0,0,16,0
717,4590000,1,12.0,15.0,3.0,1.0,2.7,34.0,2017.0,55.81205368,49.43817139,"Республика Татарстан, Пестречинский р-н, Шигалеевское сельское поселение, с. Новое Шигалеево, ул. Габдуллы Тукая, 22",0.3333333333333333,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,135000.0,POINT (49.43817139 55.81205368),0,0,0,0,0,0,0,0,0,0,0,0,0,0
6946,7600000,5,7.8,17.0,10.0,1.0,2.7,33.0,2004.0,55.82134,49.108956,"Республика Татарстан, Казань, ул. Абсалямова, 25",0.5,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,230303.0303030303,POINT (49.108956 55.82134),3,1,0,13,0,4,0,2,3,0,0,0,280,22
623,11800000,7,19.7,,24.0,2.0,2.8,55.0,2021.0,55.76433182,49.19195175,"Республика Татарстан, Казань, ул. Родины, 26В",0.2916666666666667,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,214545.45454545456,POINT (49.19195175 55.76433182),2,0,0,16,0,1,0,0,0,0,0,0,126,31
2991,8350000,5,11.0,29.0,6.0,2.0,2.7,52.4,2014.0,55.76092148,49.24734879,"Республика Татарстан, Казань, ул. Дмитрия Менделеева, 17А",0.8333333333333334,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,159351.14503816795,POINT (49.24734879 55.76092148),1,0,0,3,0,0,0,0,0,0,0,0,47,5
843,9300000,16,15.0,15.0,17.0,2.0,2.5,44.0,,55.804047,49.222511,"р-н Советский, Республика Татарстан, Казань, ул. Архитектора Гайнутдинова, 26",0.9411764705882353,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,211363.63636363635,POINT (49.222511 55.804047),1,0,0,4,0,1,0,0,0,0,0,0,92,12
436,6500000,6,7.4,16.9,9.0,1.0,2.7,33.4,1985.0,55.748397,49.236418,"Республика Татарстан (Татарстан), Казань, ул. Комиссара Габишева, 19А",0.6666666666666666,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,194610.77844311378,POINT (49.236418 55.748397),1,1,0,0,0,2,0,2,1,0,1,0,61,2
479,14999999,3,9.4,69.6,3.0,4.0,3.0,99.8,1953.0,55.796815,49.175054,"Республика Татарстан, Казань, ул. Николая Ершова, 51",1.0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,1,0,1,150300.59118236473,POINT (49.175054 55.796815),1,1,1,3,0,2,0,3,0,0,0,1,248,5
1020,4790000,2,11.0,17.0,3.0,1.0,2.7,34.0,2017.0,55.81247711,49.44060516,"Республика Татарстан, Пестречинский р-н, Шигалеевское сельское поселение, с. Новое Шигалеево, ул. Габдуллы Тукая, 30",0.6666666666666666,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,1,1,0,0,0,140882.35294117648,POINT (49.44060516 55.81247711),0,0,0,0,0,0,0,0,0,0,0,0,0,0
1148,5050000,1,9.3,12.1,7.0,1.0,2.6,35.0,2022.0,55.874799,49.293847,"Республика Татарстан (Татарстан), Высокогорский р-н, Высокогорское сельское поселение, с. Высокая Гора, ул. Ирека Миннахметова, 1",0.14285714285714285,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,144285.7142857143,POINT (49.293847 55.874799),0,0,0,0,0,0,0,0,0,0,0,0,0,0
1154,3900000,3,6.0,16.6,5.0,1.0,2.7,30.0,1971.0,55.83961868,49.03043365,"Республика Татарстан, Казань, ул. Рахимова, 21",0.6,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,130000.0,POINT (49.03043365 55.83961868),0,0,0,0,0,1,0,4,1,0,0,0,69,1
603,5500000,1,9.1,15.1,5.0,1.0,2.7,30.6,2016.0,55.68966454606642,49.199918697097765,"Республика Татарстан (Татарстан), Лаишевский р-н, Столбищенское сельское поселение, с. Усады, жилой комплекс Южный Парк, Сиреневая ул., 6",0.2,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,1,0,0,179738.56209150326,POINT (49.199918697097765 55.68966454606642),0,0,0,0,0,0,0,0,0,0,0,0,1,0
2731,6599000,4,6.5,46.0,,3.0,2.7,59.0,1971.0,55.81999588,49.049263,"Республика Татарстан, Казань, ул. Лазарева, 5",,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,1,0,0,111847.45762711864,POINT (49.049263 55.81999588),3,0,0,1,0,1,0,3,1,0,0,1,106,2
1885,3500000,1,8.9,14.6,3.0,1.0,2.7,31.4,2024.0,55.71328972528038,49.32920927789126,"Республика Татарстан (Татарстан), Пестречинский р-н, Богородское сельское поселение, д. Куюки, ул. 22-й Квартал, 11",0.3333333333333333,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,111464.96815286625,POINT (49.32920927789126 55.71328972528038),0,0,0,0,0,0,0,0,0,0,0,0,0,0
620,29900000,9,19.0,58.0,10.0,3.0,3.0,98.1,2013.0,55.789932,49.142176,"Республика Татарстан, Казань, ул. Курашова, 20",0.9,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,304791.0295616718,POINT (49.142176 55.789932),2,2,0,1,0,1,0,5,2,0,0,4,130,7
1328,6149900,7,7.8,14.6,9.0,1.0,2.5,30.1,1990.0,55.836529,49.112792,"Республика Татарстан (Татарстан), Казань, ул. Маршала Чуйкова, 13",0.7777777777777778,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,0,0,0,204315.61461794018,POINT (49.112792 55.836529),1,1,0,4,0,1,0,2,0,0,0,0,97,3
11848,13150000,9,8.1,21.2,10.0,1.0,3.0,47.7,2011.0,55.791496,49.153225,"Республика Татарстан, Казань, ул. Вишневского, 3",0.9,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,1,1,1,0,1,275681.34171907755,POINT (49.153225 55.791496),0,0,0,1,0,3,0,5,0,0,0,3,275,23
332,9800000,7,14.0,55.0,10.0,3.0,2.7,69.0,2011.0,55.785761,49.235628,"р-н Советский, Республика Татарстан (Татарстан), Казань, ул. Рашида Вагапова, 29",0.7,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,142028.98550724637,POINT (49.235628 55.785761),3,0,1,2,0,2,0,5,0,0,1,0,91,7
366,8100000,5,11.2,23.0,10.0,1.0,2.6,48.0,2006.0,55.80251694,49.06988907,"Республика Татарстан, Казань, Широкая ул., 2",0.5,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,1,1,1,168750.0,POINT (49.06988907 55.80251694),0,0,0,3,0,0,0,4,0,0,0,0,138,4
347,10000000,5,12.4,25.5,20.0,1.0,2.9,47.8,2012.0,55.82004929,49.14481735,"Республика Татарстан, Казань, Чистопольская ул., 71А",0.25,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,1,0,0,1,209205.0209205021,POINT (49.14481735 55.82004929),2,1,1,5,0,1,0,3,0,0,0,0,214,9
6887,8999900,9,12.0,,10.0,2.0,2.7,70.0,,55.872025,49.225258,"р-н Советский, Республика Татарстан, Казань, посёлок Дербышки, Советская ул., 22А",0.9,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,128570.0,POINT (49.225258 55.872025),1,1,0,3,0,1,0,3,2,0,0,0,128,1
3237,8600000,4,9.0,34.0,10.0,2.0,2.7,53.0,1984.0,55.82816696,49.13182831,"Республика Татарстан, Казань, ул. Фатыха Амирхана, 25",0.4,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,162264.15094339623,POINT (49.13182831 55.82816696),4,0,1,4,0,5,0,3,2,0,1,0,224,6
468,5400000,6,5.3,18.2,9.0,1.0,2.6,29.6,1975.0,55.86106873,49.09958649,"Республика Татарстан, Казань, Авиастроительный район, Молодёжная ул., 14А",0.6666666666666666,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,182432.43243243243,POINT (49.09958649 55.86106873),6,1,1,3,0,4,0,2,0,0,0,0,114,2
41,14500000,5,20.0,,5.0,3.0,2.7,85.6,2012.0,55.78491974,49.10965729,"Республика Татарстан, Казань, ул. Галиаскара Камала, 18",1.0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,1,0,0,0,169392.523364486,POINT (49.10965729 55.78491974),0,0,2,0,0,2,0,6,4,0,2,0,179,11
4274,6550000,7,10.0,14.3,7.0,1.0,2.7,45.2,2005.0,55.7386055,49.20211029,"Республика Татарстан, Казань, Приволжский район, мкр-н Горки-3, Дубравная ул., 43А",1.0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,144911.50442477874,POINT (49.20211029 55.7386055),1,2,0,9,0,2,0,2,0,0,0,0,132,2
1277,9200000,3,12.8,,6.0,1.0,2.8,53.5,2006.0,55.73852158,49.20333481,"Республика Татарстан (Татарстан), Казань, Приволжский район, мкр-н Горки-3, Дубравная ул., 43А",0.5,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,1,1,1,0,0,171962.6168224299,POINT (49.20333481 55.73852158),1,2,0,11,0,2,0,2,0,0,0,0,129,4
2762,7350000,2,6.0,50.4,5.0,2.0,3.1,56.4,1958.0,55.83297348,49.08394623,"Республика Татарстан (Татарстан), Казань, ул. Тунакова, 49/41",0.4,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,130319.14893617021,POINT (49.08394623 55.83297348),4,2,0,8,0,1,0,3,1,1,0,0,220,4
107,23750000,6,37.7,,7.0,3.0,2.7,106.0,2019.0,55.82139430661015,49.06808796014892,"Республика Татарстан (Татарстан), Казань, ул. Галимджана Баруди, 16к3",0.8571428571428571,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,0,1,0,0,1,1,1,0,1,224056.6037735849,POINT (49.06808796014892 55.82139430661015),2,1,1,6,0,2,0,0,1,0,0,0,109,5
1177,5999999,2,6.0,,5.0,2.0,2.7,45.3,,55.75424957,49.19868851,"Республика Татарстан, Казань, ул. Рихарда Зорге, 46",0.4,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,132450.30905077263,POINT (49.19868851 55.75424957),1,1,0,1,0,3,0,2,0,0,0,0,124,1
147,3580000,1,8.9,18.7,3.0,1.0,2.7,35.5,2023.0,55.712223,49.332933,"Республика Татарстан (Татарстан), Пестречинский р-н, Богородское сельское поселение, д. Куюки, ул. 21-й Квартал, 11",0.3333333333333333,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,0,0,1,100845.07042253521,POINT (49.332933 55.712223),0,0,0,0,0,0,0,0,0,0,0,0,0,0
